id	text	label	dimension
771_1	yeah, 'cause that's usually why people with low self-esteem commit to elaborate lies for weeks-'cause they just want the truth to come out.	 explain	intent
771_2	okay, i can fix this. i just need to gather everybody who knows, and then tell them.	 plan	intent
771_3	just do nothing.	 advise	intent
771_4	man, that is true. he's killing it.	 agree	intent
772_0	oh, all right.	 agree	intent
772_1	i mean, what are you? the president of bikes?	 taunt	intent
772_2	you--are you okay? glenn?	 care	intent
772_3	are you okay?	 care	intent
773_1	uh, what? uh, no, why?   um...i don't know, you know.	 oppose	intent
773_2	she's always yap-yapping about something.	 complain	intent
773_3	you know, something suspicious is going on.	 inform	intent
773_4	what she described to me yesterday...	 inform	intent
775_0	hey, guys, did you hear?	 greet	intent
775_1	sandra's pregnant with my boyfriend's baby.	 inform	intent
775_2	oh, yeah, there's a card going around.	 agree	intent
775_3	i'm gonna fix it.	 plan	intent
775_4	okay, what if we say that jeff has a twin brother, and sandra has been dating him?	 advise	intent
775_5	so the jeff that sandra's been talking about is jeff's twin brother, jeff?	 doubt	intent
776_0	hey, you wanna donate to a good cause?	 invite	intent
776_1	wait, sandra's pregnant?	 doubt	intent
776_2	yeah, jeff knocked her up, then dumped her for mateo.	 inform	intent
776_5	yeah, totally.	 agree	intent
776_6	jonah, you might be book smart and bike smart, but you don't get to be right about everything.	 oppose	intent
776_7	oh, really? that--there's a refreshing change of pace.	 taunt	intent
778_0	okay, glenn. glenn?	 comfort	intent
778_1	i need you to hold your hand like this, and breathe through alternating nostrils, okay?	 arrange	intent
778_3	no, it was after the-for the next one.	 oppose	intent
778_4	you'll see. i mean, i hope you don't see.	 explain	intent
778_5	no, stop telling me what to do!	 refuse	intent
778_6	no, i don't. he's stupid!	 refuse	intent
778_7	okay. how's that working out for ya?	 care	intent
780_0	no, it's okay.	 comfort	intent
780_1	okay.	 acknowledge	intent
781_0	okay.	 acknowledge	intent
781_1	are we gonna get a destination wedding?	 asking for opinions	intent
781_2	like, how many cute little garrett-dina babies are you gonna have?	 asking for opinions	intent
781_3	hey, dina, amy went to go see  lego batman  yesterday.	 inform	intent
781_4	i'm gonna have to call you back.	 leave	intent
784_3	you want me to talk to jeff?	 confirm	intent
784_4	oh, sorry.	 apologise	intent
784_5	i just thought he was really into you.	 taunt	intent
784_6	he is.   he's obsessed with me.	 flaunt	intent
786_0	was that jeff?	 confirm	intent
786_3	no, no, he, um-  is sending somebody right away.	 explain	intent
786_4	i told you, he's obsessed with me.	 flaunt	intent
786_5	oh, you really need to work on your good news voice.	 taunt	intent
786_7	they're very helpful.	 praise	intent
787_0	hey, sandra.	 greet	intent
787_1	hey, how was your vacation?	 care	intent
787_2	so who you nominating?	 care	intent
787_5	i just need to warm him up quick.	 plan	intent
787_6	hey, tim, go grab one of those dog baths, bring him to the men's room.	 arrange	intent
787_7	heather, grab some hairdryers, blankets, and towels.	 arrange	intent
790_0	name's rob. you know him?	 confirm	intent
790_2	all right, everyone out.	 arrange	intent
790_3	break room is officially closed for fumigation.	 inform	intent
790_4	this stuff is highly toxic.	 warn	intent
791_3	and you know what, why don't you guys get packing?	 advise	intent
791_4	if you wanna chit-chat, exchange numbers.	 advise	intent
791_7	don't worry, i only saw up-top stuff--	 comfort	intent
791_9	hey, dad, you know, jonah is a real art lover.	 introduce	intent
792_0	they're celebrities.	 introduce	intent
792_4	oh, okay, thanks.	 thank	intent
792_7	thank you. this, uh--this mean a lot.	 thank	intent
792_8	let's say, um-$30 sound fair?	 confirm	intent
793_0	hey, cheyenne.	 greet	intent
793_2	it is so nice.	 praise	intent
793_3	oh, thanks.	 thank	intent
793_5	oh, should it be longer?	 confirm	intent
793_8	i mean, it's not about making it longer.	 explain	intent
793_9	so do you want me to write another one?	 confirm	intent
793_11	i'll do it as soon as i'm done with this customer.	 plan	intent
793_12	oh, i'll take over, so--so you can get to it while it's fresh in your head.	 plan	intent
793_13	hi.	 greet	intent
795_2	oh, what's going on here?	 care	intent
795_4	he found a veteran's dog.	 praise	intent
795_5	thank you. you're a hero.	 thank	intent
795_6	oh, no, sir, thank you. you're the real hero here.	 thank	intent
796_4	i'm going to the store to get some ice.	 plan	intent
796_5	this is never gonna get done.	 complain	intent
796_6	i'm so sick of having to do everything for them.	 complain	intent
796_7	then don't.	 advise	intent
796_8	what--what would happen if you just left right now?	 advise	intent
796_12	okay. great, let's get out of here.	 advise	intent
796_13	oh, yeah, i'm not dealing with my cousins.	 complain	intent
796_14	it's like non-stop dr. evil impressions.	 complain	intent
799_0	okay, this is our store today.	 introduce	intent
799_1	here's where i'd like to see it in three months.	 introduce	intent
799_2	enough! i'm not your slave, okay?	 complain	intent
799_3	uh, i mean, jeff's not.   jeff's--jeff's not gonna do any of those.	 explain	intent
799_4	what is going on?	 care	intent
800_0	i'm sorry. i just feel terrible.	 apologise	intent
800_1	i feel sick. i feel sick.	 complain	intent
800_5	this is a code orange toxic event.	 warn	intent
800_6	everyone evacuate the building.	 inform	intent
801_2	hey, so, uh, early dinner tonight?	 invite	intent
801_5	you need to transfer to a different store.	 advise	intent
801_6	transfer?	 confirm	intent
801_7	oh.	 acknowledge	intent
801_8	why can't i just have a car?	 complain	intent
802_1	what's your point?	 doubt	intent
802_2	there's no point, i just think it's a good idea for a t-shirt.	 explain	intent
802_8	um, is this the high-iq sperm bank?	 confirm	intent
802_10	what, are you kidding? you're a semipro.	 joke	intent
802_11	no. we are committing genetic fraud.	 oppose	intent
802_12	a little extra money to get fractional t1 bandwidth in the apartment?	 doubt	intent
802_14	let's try just walking out.	 leave	intent
802_15	okay.	 agree	intent
802_16	nice meeting you.	 leave	intent
803_0	is that why they sent you to boarding school?	 confirm	intent
803_2	two-hundred pound transvestite with a skin condition? yes, she is.	 taunt	intent
803_3	oh, hi.	 greet	intent
803_4	hi?	 greet	intent
803_5	no. we don't live together. i mean...	 explain	intent
803_6	hi.	 greet	intent
803_7	oh, thank you. maybe we can have coffee sometime.	 thank	intent
803_8	well, bye.	 leave	intent
804_3	well, and that was wrong of us.	 apologise	intent
804_4	i have a very wide circle.	 refuse	intent
804_5	yes, and you've never met one of them.	 taunt	intent
804_6	that's the beauty of it.	 praise	intent
804_7	i'm gonna invite her over.	 plan	intent
804_8	we'll have a nice meal and chat.	 plan	intent
804_10	oh, you're inviting me over to eat?	 confirm	intent
804_11	yes.	 agree	intent
804_12	oh, that's so nice. i'd love to.	 agree	intent
804_13	so, what do you guys do for fun around here?	 care	intent
805_0	this looks like some serious stuff. leonard, did you do this?	 confirm	intent
805_1	yeah, well, it's just some quantum mechanics...	 explain	intent
805_2	so you're, like, one of those beautiful mind genius guys.	 praise	intent
805_3	yeah.	 acknowledge	intent
805_4	this is really impressive.	 praise	intent
805_6	at least i didn't have to invent 26 dimensions just to make the math come out.	 taunt	intent
805_7	so sit next to me.	 invite	intent
805_11	do you want me to move?	 doubt	intent
805_12	sheldon, sit.	 warn	intent
805_15	that's not true. koothrappali and wolowitz come over.	 oppose	intent
805_16	yeah. it's like regular boggle, but in klingon.	 complain	intent
805_17	that's probably enough about us. so tell us about you.	 invite	intent
805_20	participate in the what?	 doubt	intent
805_21	i think what sheldon's trying to say...	 explain	intent
805_24	well, that's interesting.	 praise	intent
805_26	so do you have some sort of a job?	 care	intent
805_27	i'm a waitress at the cheesecake factory.	 introduce	intent
805_30	so it's based on your life.	 confirm	intent
805_31	no, i'm from omaha.	 oppose	intent
805_32	i know, right?	 confirm	intent
805_34	well, it sounds wonderful.	 praise	intent
805_35	it was.	 agree	intent
805_36	until i fell in love with a jerk.	 complain	intent
805_37	what is happening?	 care	intent
805_38	four years. that's like as long as high school.	 complain	intent
805_39	it took you four years to get through high school?	 doubt	intent
805_40	should i say something? i feel i should say something.	 asking for opinions	intent
805_41	you? no, you'll only make it worse.	 oppose	intent
805_42	even though i hate his lying, cheating guts...	 complain	intent
805_43	yes.	 agree	intent
805_44	no.	 oppose	intent
805_45	it's right down the hall.	 inform	intent
805_46	okay, thanks.	 thank	intent
805_47	you guys are really sweet.	 praise	intent
805_48	the worst part was watching her carve that turkey.	 complain	intent
805_49	so, what exactly are you trying to accomplish here?	 asking for opinions	intent
805_50	well, i'm not trying to have sex with her.	 oppose	intent
805_51	do you think this possibility will be hindered...	 doubt	intent
805_52	it's darth vader shampoo.	 inform	intent
806_0	it's a stephen hawking lecture from mit in 1 974.	 introduce	intent
806_1	this isn't a good time.	 oppose	intent
806_2	can we please just stop saying  coitus?	 prevent	intent
806_3	hey, is there a trick to getting it to switch from tub to shower?	 ask for help	intent
806_4	hello.	 greet	intent
806_5	enchanté, mademoiselle.	 greet	intent
806_6	howard wolowitz, caltech department of applied physics.	 introduce	intent
806_7	you may be familiar with some of my work.	 flaunt	intent
806_8	penny. i work at the cheesecake factory.	 introduce	intent
807_0	i really think we should examine the chain of causality here.	 advise	intent
807_2	she asked me to do her a favor, sheldon.	 inform	intent
807_3	that's a biological impossibility, and you didn't have to come.	 oppose	intent
807_6	no, i don't, and neither do you.	 oppose	intent
807_7	you did not break up with joyce kim. she defected to north korea.	 oppose	intent
807_9	no, sheldon, there's not going to be a scene.	 oppose	intent
810_0	this is one of my favorite places to kick back after a quest.	 introduce	intent
810_1	his name is buttons.	 introduce	intent
810_2	smooth.	 praise	intent
817_0	sheldon?	 greet	intent
817_1	hello?	 greet	intent
817_2	are you insane?	 criticize	intent
817_3	you can't break into a woman's apartment in the middle of the night and clean.	 warn	intent
817_9	sheldon, we have to get out of here.	 warn	intent
817_11	what?	 doubt	intent
817_12	evolution has made women sensitive to high-pitch noises while they sleep so that they’ll be roused by a crying baby.	 explain	intent
817_13	that's ridiculous!	 taunt	intent
817_14	i accept your premise. now, please let's go.	 leave	intent
820_3	hello.	 greet	intent
820_4	sorry i’m late, but i was in the hallway, chatting up penny.	 apologise	intent
820_5	really? you?	 doubt	intent
820_7	what did she say? is she still mad at me?	 care	intent
820_9	she hugged you? how did she hug you?	 doubt	intent
820_10	is that her perfume i smell?	 confirm	intent
821_0	guys, seriously, i grew up on a farm, okay?	 emphasize	intent
821_3	how great this place looks?	 taunt	intent
821_8	show me where we put a drip tray, a sluice and a overflow reservoir?	 asking for opinions	intent
821_10	guys, it's hot in here. i think i'll just take off all my clothes.	 advise	intent
821_12	what if we replaced panels a, b and f and crossbar h with aircraft-grade aluminum?	 advise	intent
821_13	leonard and sheldon, go to the junkyard and pick up 6 square meters of aluminum.	 arrange	intent
821_14	okay, this place does look pretty good.	 taunt	intent
823_0	um, no, hi, leonard. this is doug.	 introduce	intent
823_2	bro. heh.	 greet	intent
823_3	is everything okay?	 care	intent
823_4	yeah, no. i just-i got your mail again, here.	 inform	intent
823_5	oh, thank you. i've got to talk to that mailman.	 thank	intent
823_6	oh, no, that's probably not such a good idea.	 oppose	intent
823_7	no problem. bye.	 leave	intent
824_2	what is wrong with you?	 complain	intent
824_4	no, i'm not jealous. i'm just a little concerned for her.	 oppose	intent
824_6	because he looks better than you?	 doubt	intent
824_7	yeah.	 agree	intent
824_9	at least now you can retrieve the black box from the smoldering wreckage that was once your fantasy of dating her and analyze the data so that you don't crash into geek mountain again.	 comfort	intent
824_10	i disagree. love is not a sprint. it's a marathon.	 oppose	intent
824_12	no, i'm done with penny.	 oppose	intent
824_13	i'm gonna be more realistic and go after someone my own speed.	 plan	intent
824_14	olivia geiger?	 doubt	intent
824_15	the dietitian at the cafeteria with the limp and the lazy eye?	 doubt	intent
824_16	i have noticed that leslie winkle recently started shaving her legs.	 inform	intent
824_18	when it comes to sexual-harassment law  i'm a bit of a self-taught expert.	 flaunt	intent
825_0	right.	 agree	intent
825_1	i'm trying to see how long it takes a 500-kilowatt oxygen-iodine laser to heat up my cup of noodles.	 explain	intent
825_2	i've done it. about two seconds, 2.6 for minestrone.	 flaunt	intent
825_3	wait, are you asking me out?	 confirm	intent
825_5	what sort of experiment would you propose?	 asking for opinions	intent
825_7	i pick you up, take you to a restaurant, then we would see a movie.	 plan	intent
825_8	interesting.	 praise	intent
825_9	why don't we stipulate the date goes well and move to the key variable?	 advise	intent
825_13	ah.	 acknowledge	intent
825_14	well, thank you for your time.	 thank	intent
825_15	none at all?	 doubt	intent
826_0	sheldon, if you were a robot and i knew and you didn't would you want me to tell you?	 asking for opinions	intent
826_2	when i learn that i'm a robot, will i be able to handle it?	 doubt	intent
826_3	when i learn that i’m a robot would i be bound by asimov's three laws of robotics?	 doubt	intent
826_5	that's true.	 agree	intent
826_6	have you ever harmed yourself, except in cases where a human being would have been endangered?	 doubt	intent
826_8	so how did it go with leslie?	 care	intent
826_10	i mean, any more than the 383 miles that it was gonna move anyway.	 explain	intent
826_12	this is just gonna be two weeks of moping and tedious emo songs and calling me to come down to pet stores to look at cats.	 complain	intent
826_13	you could power down.	 advise	intent
827_4	i know what you're thinking. i've taken your asthma into account.	 inform	intent
827_5	there's a feline geneticist in san diego who's developed the cutest little hypoallergenic calicos.	 inform	intent
827_7	do you think you can satisfy your need for a relationship with a genetically altered cat?	 doubt	intent
827_9	okay, look. ahem.	 acknowledge	intent
827_12	you're right.	 agree	intent
827_14	no, no. now, that was not my point.	 oppose	intent
827_15	no, but you're right.	 agree	intent
827_17	oh, goody, we're getting a cat.	 complain	intent
828_1	so, hi, hey. uh.... i was wondering if you had plans for dinner.	 invite	intent
828_2	uh, you mean, dinner tonight?	 confirm	intent
828_3	there is an inherent ambiguity in the word  dinner.  technically, it refers to the largest meal of the day.	 explain	intent
828_4	so to clarify here, by dinner, i mean supper.	 explain	intent
828_5	i was thinking 6:30 if you can go, or a different time.	 plan	intent
828_6	uh, 6:30 is great.	 agree	intent
828_7	really?	 confirm	intent
828_8	us guys?	 doubt	intent
828_15	great.	 acknowledge	intent
828_16	no. six-thirty is great.	 agree	intent
828_17	i'll get my chisel. heh-heh.	 plan	intent
828_18	why?	 care	intent
828_19	to carve the-okay, i’ll see you at 6:30.	 leave	intent
831_0	no, no. i'm okay.	 refuse	intent
831_2	anyway, you did throw up. isn't that a sign of a concussion?	 care	intent
831_4	sorry about your car, by the way.	 apologise	intent
831_8	yeah, me too.	 agree	intent
831_10	good night.	 leave	intent
831_11	was this supposed to be a date?	 asking for opinions	intent
831_12	this?	 doubt	intent
831_13	no.	 oppose	intent
831_14	no, of course not.	 oppose	intent
831_15	this was just you and me hanging out with guys who didn't show up because of work and a colonoscopy.	 explain	intent
831_19	i think i might have a concussion. i'm gonna go lay down.	 leave	intent
832_2	you can't find a bagel in mumbai to save your life.	 complain	intent
832_4	howard brought a date?	 doubt	intent
832_5	hey, what up, science bitches?	 greet	intent
832_6	may i introduce my special lady friend, summer.	 introduce	intent
832_7	howard, i told you, touching's extra.	 warn	intent
832_8	right. sorry.	 apologise	intent
832_9	howard, nice to meet you. and you are?	 greet	intent
832_10	an actual real scientist.	 introduce	intent
833_0	you're making eggs for breakfast?	 confirm	intent
833_1	this isn't breakfast, it's an experiment.	 oppose	intent
833_2	sounds yummy.	 praise	intent
833_5	you know, i'm sure if you just apologize to gablehauser he'd give your job back.	 advise	intent
833_6	i don't want my job back.	 refuse	intent
833_7	i've spent three and a half years staring at grease boards full of equations.	 complain	intent
833_8	okay. i’ll let you get back to fixing your eggs.	 leave	intent
833_9	and we all thank you.	 thank	intent
835_0	how come you didn't go in to work today?	 care	intent
835_1	so you got canned, huh?	 confirm	intent
835_2	theoretical physicists do not get canned.	 oppose	intent
835_3	maybe it's for the best.	 comfort	intent
835_4	not unless the doors are connected by relays.	 oppose	intent
835_7	slow down. slow down. please, slow down.	 arrange	intent
835_8	you're not leaving enough space between cars.	 warn	intent
835_9	no, no, let me do the math for you.	 oppose	intent
835_11	is your body mass somehow tied into your self-worth?	 asking for opinions	intent
835_12	well, yeah.	 agree	intent
836_0	sheldon: this is great.	 praise	intent
836_2	and thank you, ordinary person.	 thank	intent
836_3	no. no, not really.	 oppose	intent
836_4	yes, but anyone who knows anything about bacterial growth knows to pick up their refrigerated foods on the way out.	 agree	intent
836_6	no, this is fun.	 oppose	intent
837_1	tomorrow we can go to one of those warehouse stores.	 advise	intent
837_3	are you sure? there are a lot of advantages to buying in bulk.	 doubt	intent
837_5	you want me to buy 30 years' worth of tampons?	 doubt	intent
837_8	okay, no warehouse store, but we're still on for putt-putt golf, right?	 confirm	intent
838_0	hey, i just ran into penny. she seemed upset about something.	 greet	intent
838_1	i marked the calendar for future reference.	 inform	intent
838_2	what's with the fish?	 doubt	intent
838_3	it's an experiment.	 introduce	intent
838_7	oh, no, no, no. no, i have too much to do.	 refuse	intent
838_10	i also have an idea for a bulk, mail-order feminine hygiene company.	 plan	intent
839_2	mommy?	 doubt	intent
839_3	hi, baby.	 greet	intent
839_4	oh, you got yourself a loom. how nice.	 praise	intent
839_5	leonard called me.	 inform	intent
839_6	i know, but why?	 doubt	intent
839_7	because one of the great minds of the 21 st century is raising glow-in-the-dark fish and weaving serapes.	 explain	intent
839_8	this is not a serape. this is a poncho.	 oppose	intent
839_9	really? when was the last time you left the house?	 doubt	intent
839_10	i went to the market with penny.	 inform	intent
839_13	in the next four to eight days, she's going to get very crabby.	 warn	intent
839_14	sweetheart, your little friend is concerned about you.	 inform	intent
839_16	wait, where are you going?	 care	intent
839_17	to my room and no one's allowed in.	 leave	intent
841_0	good morning, snickerdoodle.	 greet	intent
841_1	but intelligently designed by a creator, right?	 confirm	intent
841_2	i'm not going to. i didn't say anything that wasn't true.	 oppose	intent
841_4	remember all the ass-kickings from the neighbor kids?	 confirm	intent
841_5	shower, shirt, shoes and let's shove off.	 arrange	intent
841_6	wouldn't have been any ass-kickings if that stupid death ray had worked.	 complain	intent
842_0	really? that's impressive.	 doubt	intent
843_2	i'm sorry, we haven't been introduced.	 apologise	intent
843_3	now, that's impossible. you must've had him when you were a teenager.	 joke	intent
843_6	okay.	 acknowledge	intent
845_0	yeah, glenn, this is terrible.	 agree	intent
845_1	oh, i didn't make it. mateo did.	 oppose	intent
845_3	wait, so, um, who's asking you these questions?	 doubt	intent
845_4	well, that was a massive waste of time.	 taunt	intent
846_0	so the tub faucet is now working, but the drain is clogged with-i'm gonna say fur, not hair.	 inform	intent
846_1	guys, corporate is coming down on employee fraternization due to a recent incident.	 inform	intent
846_2	i'm not at liberty to say.	 refuse	intent
846_3	and we actually just call it sex.	 explain	intent
846_4	oh, no, no way. i am just getting used to the wet horse smell coming out of elias's locker.	 refuse	intent
846_5	uh, no. mateo only needs to transfer because i'm at a district level.	 explain	intent
846_6	i just need you guys to fill out these disclosure forms for me.	 ask for help	intent
846_7	thank you. hi, sorry about that.	 thank	intent
846_9	sometimes when i'm on it, i hear somebody breathing.	 inform	intent
847_0	it's a cloud 9 signature.	 introduce	intent
847_1	they have a beauty concierge, their produce is all organic, and their cafe has never given anyone diarrhea.	 introduce	intent
847_2	wait, do you think our store has a yelf?	 doubt	intent
847_3	i'm sure we do.	 agree	intent
847_4	ah, well, it's amazing how quickly you all made this about you.	 taunt	intent
847_5	we're famous! 168 reviews.	 flaunt	intent
847_6	ha! he's a good writer.	 praise	intent
847_7	glen, just ignore this.	 comfort	intent
847_8	no, uh, no.	 oppose	intent
847_9	ugh, you don't get points for talking about it.	 taunt	intent
848_0	hey, what'd you put for nature of relationship?	 asking for opinions	intent
848_1	yeah, i agree with you. but we're not family members and we're definitely not married, so...	 agree	intent
848_2	i'm calling corporate.	 plan	intent
848_3	you've called corporate so much that you have memorized their number?	 doubt	intent
848_4	you're gonna need to talk first.	 arrange	intent
848_5	ask for extension 224.	 arrange	intent
848_6	if the operator hears my voice, she won't put me through.	 explain	intent
849_0	you know, i feel kinda bad that i got promoted and you guys didn't.	 flaunt	intent
849_1	no, i just didn't realize this store was like nazi germany.	 joke	intent
849_2	ve must see your documents. heil hitler, mein fuhrer.	 joke	intent
849_3	do undocumented people have documents?	 doubt	intent
849_4	no. no, we don't.	 oppose	intent
849_6	so, like, won't that be an issue?	 doubt	intent
850_5	you know what? maybe you should try talking to jeff.	 advise	intent
850_6	maybe he could-he could, like, fudge the paperwork or something.	 advise	intent
850_7	that's okay. thanks anyway.	 thank	intent
850_9	screw it. i'll do it.	 plan	intent
850_10	i'll marry you.	 plan	intent
852_0	oh, hey, amy. this is amy.	 greet	intent
852_1	she's our intrepid floor supervisor.	 introduce	intent
852_2	amy, this is him.	 introduce	intent
852_3	frenchfryguy81.	 introduce	intent
852_4	tim.	 greet	intent
852_5	the troll who wrote the yelp review.	 introduce	intent
852_6	oh, oh. no, i wouldn't call him that.	 oppose	intent
852_8	yeah, anyway, i'm giving him the vip tour.	 plan	intent
852_9	come on, i'll show you the giant trash compactor.	 invite	intent
852_10	uh, i once wrote a review of the burger king down on delmar.	 introduce	intent
854_0	we found a muddy tire in softlines.	 inform	intent
854_1	oh, sorry, i'm just responding to all these old reviews.	 apologise	intent
854_2	we have cleaned up the vomit, right?	 confirm	intent
854_3	yeah. i believe so.	 agree	intent
854_4	why would anyone write this?	 doubt	intent
854_5	don't engage. you won't win.	 prevent	intent
855_0	yeah, that's all we're asking.	 agree	intent
855_4	oh. i wouldn't say we're friends.	 oppose	intent
855_5	the thing is that i don't hate dina.	 explain	intent
855_6	eh, i'm just more ambivalent.	 explain	intent
855_7	yeah, i could go with apathy.	 agree	intent
856_2	any interest in joining the military?	 asking for opinions	intent
856_3	i don't trust myself with a weapon.	 oppose	intent
856_4	oh, or you could just get beat up.	 advise	intent
856_7	no, it seems like you'd have to get your ass beat pretty bad.	 oppose	intent
856_8	or, if you don't wanna get your ass beat, i'm still willing to marry you.	 advise	intent
856_9	oh, thank you, jonah.	 thank	intent
857_1	yeah. thanks.	 thank	intent
857_3	well, i wanted to talk to you, not just as a store manager.	 explain	intent
857_4	you know, i'm also a human being.	 explain	intent
857_6	stupid.	 complain	intent
857_10	no, no, no. it--it's symbolic.	 refuse	intent
857_11	look, i regretted that review as soon as i wrote it.	 inform	intent
857_12	i'm sorry.	 apologise	intent
858_0	what the hell?	 complain	intent
858_1	why did you do that?	 doubt	intent
858_2	'cause i felt like it.	 explain	intent
858_3	what are you gonna do about it?	 asking for opinions	intent
858_5	and that's going in your file for life.	 warn	intent
858_8	hey, brett. i'm mad at you, let's fight.	 inform	intent
858_9	oh, my god!	 leave	intent
860_0	oh, so you'd just rather i get kicked out of the country?	 doubt	intent
860_2	i am your friend.	 emphasize	intent
860_3	that's why i offered to marry you.	 explain	intent
860_4	for the last time, i will not marry you, jonah!	 refuse	intent
860_5	i-i don't wanna marry him.	 explain	intent
860_6	i just think that he should wanna marry me.	 explain	intent
860_7	look, i know you don't want to hurt me, but not doing this is hurting me.	 explain	intent
863_0	ah, a little celebratory dinner tonight?	 invite	intent
863_1	i made us a reservation at the place with the fish tank.	 invite	intent
863_2	what? why?	 doubt	intent
863_4	it's complicated, but i-i just can't.	 explain	intent
863_5	all right, well, i mean, we talked about it.	 explain	intent
863_6	i'm not...	 explain	intent
863_9	are you breaking up with me?	 asking for opinions	intent
865_0	hey, mateo, what's-what's going on, bud?	 care	intent
865_2	i'm gonna pay for it.	 plan	intent
865_3	okay, you know what could help get your mind off the breakup?	 asking for opinions	intent
865_5	yeah.	 acknowledge	intent
865_8	hey.	 greet	intent
865_9	i know this is tough for you, but just know that jeff wasn't attractive at all.	 comfort	intent
865_11	you're welcome.	 leave	intent
865_12	you thought jeff was hot, right?	 confirm	intent
866_0	like, you would totally be into jeff, right?	 confirm	intent
866_1	oh, check this out. kids love me.	 flaunt	intent
866_2	hey there, kiddos.	 greet	intent
866_3	do you guys like batman?	 confirm	intent
866_4	really?	 doubt	intent
866_5	move. excuse me.	 leave	intent
866_6	yeah, i bet i could do that faster.	 taunt	intent
866_7	what? no way, okay?	 oppose	intent
870_0	dad, did you tell amy to stop me from going out with jonah?	 confirm	intent
870_1	what? no.	 oppose	intent
870_2	amy, is that true?	 confirm	intent
870_3	uh-huh.	 agree	intent
870_4	because glenn said it was because you're jealous and you have a crush on me.	 explain	intent
870_6	well, that's what you told me, remember?	 warn	intent
870_7	he's lying.	 criticize	intent
870_8	she's lying.	 criticize	intent
870_9	she's a sassy little liar.	 criticize	intent
870_11	okay, enough, enough, enough! dad.	 prevent	intent
870_12	are you really meddling again?	 confirm	intent
870_13	well, i g-honey, i love you so much...	 explain	intent
870_15	really?	 confirm	intent
870_16	i made up all of that stuff about jonah because...	 explain	intent
870_17	i have a little crush on jonah so i made up all of those lies.	 explain	intent
870_18	glenn is right; i am a sassy little liar, and i am very sorry.	 apologise	intent
871_0	you really think she can fit in there?	 doubt	intent
871_1	no, i'm thinking about buying a new canteen.	 oppose	intent
871_2	i can't believe i lost glenn's child.	 complain	intent
871_4	what am i gonna do?	 ask for help	intent
871_8	bobbie sue!	 greet	intent
871_9	it was my trap.	 flaunt	intent
872_0	nine, ten--get your stuff.	 arrange	intent
872_2	okay, bye.	 leave	intent
872_3	uh, no, this is  willow.  what's  lord of the rings?	 doubt	intent
872_4	okay, guys, on three.	 arrange	intent
872_6	i should tell you, i'm giving myrtle a ride home later.	 plan	intent
872_11	thank god.	 thank	intent
872_13	hey, jonah, why don't you come in for one?	 invite	intent
872_15	um, sure.	 agree	intent
872_16	wow, good thing you already look like an elf.	 praise	intent
872_17	so jonah and glenn's daughter, huh?	 confirm	intent
872_18	yeah.	 agree	intent
872_19	what, what are you laughing at?	 care	intent
872_20	if you hurt her, i will murder you in real life until you're dead.	 warn	intent
875_0	what do we do? do we just toss them?	 asking for opinions	intent
875_1	uh, well, first, we look for any naked pictures, and i will be doing that.	 plan	intent
875_6	jonah, relax. glenn likes you.	 comfort	intent
875_9	just stop trying so hard.	 advise	intent
875_11	he's--he's gonna be fine with it.	 comfort	intent
875_12	does that look like a piece of a butt to you guys?	 asking for opinions	intent
875_14	have you tried looking there?	 confirm	intent
876_0	ha! oh, yo, cheyenne to the boneyard immediately stat.	 inform	intent
876_1	can we just get back to the scanning, though?	 confirm	intent
876_4	like a week, or something?	 doubt	intent
876_5	all right, what's so funny? what, somebody fart?	 doubt	intent
876_6	oh. hey, myrtle.	 greet	intent
876_7	okay, how much money have you saved?	 care	intent
876_9	i'm almost ready to head on out to california.	 plan	intent
877_0	just give it a little bit more time, okay?	 asking for opinions	intent
877_1	it's like--how are they gonna pay us so little for all this work we're doing, huh?	 complain	intent
877_4	keep on spending, sheep.	 joke	intent
878_1	coffee--cup of joe.	 explain	intent
878_2	no, why wouldn't you just say coffee?	 doubt	intent
878_3	i don't know. uh, it's more fun?	 explain	intent
878_4	oh--oh, okay.	 acknowledge	intent
878_6	it's fine, it's fine.	 comfort	intent
878_8	well, i was just about to eat lunch.	 plan	intent
878_9	how 'bout we, uh--how about we eat together, you know?	 invite	intent
878_10	okay.	 agree	intent
878_13	no, i love it.	 oppose	intent
880_0	okay, try veronica harris.	 arrange	intent
880_1	she quit in 2011.	 inform	intent
880_4	how is she doing?	 care	intent
880_5	another one went to prison?	 doubt	intent
880_6	not robin. meth hit her hard.	 oppose	intent
881_0	you know what, actually, uh, i-i think we should probably head back.	 advise	intent
881_1	my break just ended five minutes ago.	 inform	intent
881_2	well, why don't we call the boss?	 advise	intent
881_4	can jonah have an extra long lunch?	 asking for opinions	intent
881_6	you're the best. bye.	 praise	intent
881_9	excuse me, sir, do you take american dollars here?	 asking for opinions	intent
883_1	so as his assistant, do you have to wear the tie?	 doubt	intent
883_2	uh, no.	 oppose	intent
883_3	yeah, yeah.	 agree	intent
883_4	i just love the tie.	 praise	intent
883_5	no, no--no--no, just, like, until kristen and i break up.	 oppose	intent
883_8	the tie just makes me so happy, man.	 praise	intent
885_0	what do you think our first one should be?	 asking for opinions	intent
885_1	i'm gonna go to the men's room.	 leave	intent
886_1	hey, what do you think about going to a baseball game with me this weekend?	 invite	intent
886_3	yeah, you're probably right.	 agree	intent
887_0	hey, dina.	 greet	intent
887_1	how are things going with bo?	 care	intent
