id	text	label	dimension
453_1	Wait! Wait! Maybe she's a hooker	 statement-opinion	dialogue act
454_0	Yeah, okay let's leave these two alone.	 statement-opinion	dialogue act
454_2	Fine! Then you tell Roger because he was really looking forward to this!	 command	dialogue act
455_0	So.	 statement-non-opinion	dialogue act
455_3	I mean, you know, we've never really talked.	 statement-non-opinion	dialogue act
455_4	I guess you'd know that, being one of the two of us, though, right?	 question	dialogue act
455_5	I know, I probably shouldn't even tell you this, but I'm pretty much totally intimidated by you.	 answer	dialogue act
455_6	Really? Me?	 question	dialogue act
455_8	Ross is so crazy about you, and I really wanted you to like me, and, it's probably me being totally paranoid, but I kinda got the feeling that maybe you don't.	 statement-opinion	dialogue act
455_9	Well, you're not totally paranoid.	 statement-opinion	dialogue act
455_10	Oy.	 others	dialogue act
455_11	Um, ok, uh, oh god, um, when you and uh Ross first started going out, it was really hard for me, um, for many reasons, which I'm not gonna bore you with now, but um, I just, I see how happy he is, you know, and how good you guys are together, and um, Monica's always saying how nice you are, and god I hate it when she's right.	 statement-non-opinion	dialogue act
455_12	Thanks. Hey, listen, would you like to go to a movie sometime or something?	 question	dialogue act
455_13	Yeah, that'd be great. I'd love it.	 answer	dialogue act
455_15	All right, Julie.	 statement-non-opinion	dialogue act
455_16	Bye.	 greeting	dialogue act
455_17	Bye.  What a manipulative bitch.	 statement-opinion	dialogue act
456_2	Oh my God Chandler, the one you picked is gone. It's over!	 statement-non-opinion	dialogue act
456_3	What?	 question	dialogue act
456_4	Some guy bought it. I'm sorry. I tired to stop it but they  put me in jail!	 apology	dialogue act
456_5	They put you in jail?	 question	dialogue act
456_6	The little jail between the doors!	 answer	dialogue act
456_9	Yeah but when he proposed to me with the ring I got goose bumps.	 statement-non-opinion	dialogue act
456_10	Maybe it was the guy.	 others	dialogue act
457_0	No, not that, I mean, what about you and Mindy?	 question	dialogue act
457_1	Well, if you want, I'll just-I'll just break it off with her.	 answer	dialogue act
457_2	No. No-no-no-no, no. I mean, don't do that. Not, I mean not for me.	 disagreement	dialogue act
457_3	Dr. Farber, Bobby Rush is here for his adjustment.	 statement-non-opinion	dialogue act
457_4	Thanks, Bernice.  Let's go away this weekend.	 command	dialogue act
457_5	Oh, Barry..! Come on, this is all way too..	 disagreement	dialogue act
457_9	I had a bra.	 statement-non-opinion	dialogue act
457_10	Hey, Dr. Farber.	 greeting	dialogue act
457_12	What?!	 question	dialogue act
457_13	I'm twelve, I'm not stupid.	 statement-non-opinion	dialogue act
458_0	Oh my God! What does	 question	dialogue act
459_0	Oh that's an eye removal machine.	 answer	dialogue act
459_1	All right, I'm outta here!	 statement-non-opinion	dialogue act
459_2	I'm kidding! I'm kidding!	 statement-non-opinion	dialogue act
459_3	So were done then!	 question	dialogue act
459_4	Almost! But first, we gotta start.	 answer	dialogue act
459_6	Uh-huh.	 backchannel	dialogue act
459_8	Okay.	 agreement	dialogue act
459_9	But your chin here.  Now, you'll feel a small puff of air in each eye.	 statement-non-opinion	dialogue act
459_10	What?!	 question	dialogue act
459_11	A small puff of air, now come on!	 statement-non-opinion	dialogue act
460_0	Sure, now I'm scared.	 statement-non-opinion	dialogue act
460_2	Yeah, but I don't wanna die!	 others	dialogue act
460_3	No-no, it'll be fun! We can come back and we can haunt these guys!	 statement-non-opinion	dialogue act
461_0	Um, Chandler, Ross, this is Robert.	 greeting	dialogue act
461_1	Oh, hey.	 greeting	dialogue act
461_2	Hi.	 greeting	dialogue act
461_3	You've have lipstick right here . That's okay, it's mine, we just kissed.	 statement-non-opinion	dialogue act
462_3	No. Y'know how we're always saying we need a place for the mail.	 statement-non-opinion	dialogue act
462_5	Well, I started building one. But then I decided to take it to the next step.	 statement-non-opinion	dialogue act
462_6	You're building a post office?	 question	dialogue act
462_7	No, an entertainment unit, with a mail cubby built right in. It's a one day job, max.	 answer	dialogue act
462_9	Oh yeah. These are my old work pants, Sergio Valente's.	 agreement	dialogue act
462_10	Power saw kinda got away from me there.	 statement-non-opinion	dialogue act
463_0	Hi!	 greeting	dialogue act
463_3	I can't seem to say goodbye.	 answer	dialogue act
463_5	Well I've forgotten what it tastes like okay?!	 answer	dialogue act
463_7	It was fine.	 statement-non-opinion	dialogue act
463_10	Y'know what? Forget it!	 statement-non-opinion	dialogue act
463_11	Yeah and we'll drop it off downstairs so that we're not tempted.	 others	dialogue act
463_12	Good idea. Where do you want to go to lunch?	 question	dialogue act
463_13	Momma's Little Bakery, Chicago, Illinois.	 answer	dialogue act
464_0	This one's from me.	 statement-non-opinion	dialogue act
464_1	Ahh!	 others	dialogue act
464_4	Stick to the list. Always stick to the list.	 command	dialogue act
464_5	No! No-no, I love it. Thank you.	 others	dialogue act
464_6	Okay, open ours next. Open ours next!	 command	dialogue act
464_7	Okay.	 agreement	dialogue act
464_10	Okay.	 others	dialogue act
464_13	All our love Monica and Chandler.	 greeting	dialogue act
464_15	No-no-no-no! That was the joke!	 disagreement	dialogue act
464_19	That's why it's so funny.	 statement-non-opinion	dialogue act
464_20	All you had to do was buy the card!	 statement-non-opinion	dialogue act
465_0	Hey, Joey. What's going on?	 question	dialogue act
465_1	Clear the tracks for the boobie payback express. Next stop: Rachel Green.	 answer	dialogue act
465_2	Joey!! What the hell were you doing?!	 question	dialogue act
465_3	Sorry. Wrong boobies.	 apology	dialogue act
465_5	Oh! ...Hello, dear.	 greeting	dialogue act
466_0	Man. Can you believe he's only had sex with one woman?	 question	dialogue act
466_2	Really?	 question	dialogue act
466_3	No, you kidding? The guy's a freak..	 answer	dialogue act
466_5	Oh, that's attractive.	 statement-opinion	dialogue act
466_7	Fun? Where was the fun? Tell me specifically, which part was the fun part? Where's my puck?	 question	dialogue act
466_9	The kid...?  Excuse me, uh, that's, that's my puck.	 statement-non-opinion	dialogue act
466_12	Yes', how about. C'mere. Gimme!	 others	dialogue act
466_13	Hey! Hey! No rough holding in my ER!	 statement-non-opinion	dialogue act
466_15	...Now	 statement-non-opinion	dialogue act
467_0	Oh, look, wish me luck!	 others	dialogue act
467_1	What for?	 question	dialogue act
467_2	I'm gonna go get one of those  job things.	 answer	dialogue act
468_2	What? He's gonna be dressed as a baby!  Oh hi Mrs. Green!	 greeting	dialogue act
468_3	Hi!	 greeting	dialogue act
468_5	Yes, thank you so much. And again, we're so sorry. We could not feel worse about it.	 apology	dialogue act
468_6	Try. There's my little girl.	 statement-non-opinion	dialogue act
468_7	She's still mad.	 statement-non-opinion	dialogue act
468_8	Yeah I know. Isn't it great? One less person we have to make small talk with.	 statement-opinion	dialogue act
468_9	Phoebe, Sandra's mad at you too. It-it doesn't bother you?	 question	dialogue act
469_1	Julie's cervix is dilated a seven centimeters, that's about four fingers. The doctor let me feel it myself.	 statement-non-opinion	dialogue act
472_2	No Ross! Ross! Ross! My child has no father!	 statement-non-opinion	dialogue act
473_0	Try feeding her again.	 command	dialogue act
473_1	I already fed her.	 statement-non-opinion	dialogue act
473_2	I know, that's why I said again!	 statement-non-opinion	dialogue act
473_3	Alright you guys, we can't turn on each other, Okay?   That's just what she wants.	 statement-non-opinion	dialogue act
473_4	Hey.	 greeting	dialogue act
474_0	Phoebe! Rachel! It's Monica! I wonder what you could possibly need me for on such short notice!  Oh.	 statement-non-opinion	dialogue act
474_1	Oh Monica, we are so sorry.	 apology	dialogue act
474_2	For what?	 question	dialogue act
474_3	Well first, for forgetting to throw you a bridal shower.	 answer	dialogue act
474_5	You al-you already had it?	 question	dialogue act
474_7	Yeah, we wanted to throw you a big surprise and a great shower, and now you don't have either.	 statement-non-opinion	dialogue act
474_8	We ruined everything.	 statement-non-opinion	dialogue act
474_9	Ugh	 backchannel	dialogue act
474_11	No, what did, that was really sweet.	 statement-opinion	dialogue act
474_12	And it kinda works out for the best.	 statement-non-opinion	dialogue act
474_13	What do you, what do you mean?	 question	dialogue act
474_15	I mean, I get all those presents  without having to talk to people I don't even like!	 statement-opinion	dialogue act
474_16	Surprise	 statement-non-opinion	dialogue act
474_17	Surprise	 statement-non-opinion	dialogue act
474_18	Monica.	 statement-non-opinion	dialogue act
475_0	I can't believe it's raining again! Oh, it's so unfair!!!	 statement-opinion	dialogue act
475_1	Well, on the bright side, now you won't have to see all these paleontologists with their shirts off.	 statement-non-opinion	dialogue act
475_2	Not you guys.	 statement-non-opinion	dialogue act
475_3	You got it going on!	 statement-opinion	dialogue act
475_4	So, what are we gonna do today?	 question	dialogue act
475_5	They have a game room downstairs! Ping pong and stuff.	 answer	dialogue act
475_6	Ping pong?  Honey, they have ping pong! Let's play!	 command	dialogue act
475_8	Why not?	 question	dialogue act
475_9	Because you know how competitive you get and well, I say it's cute, others disagree, and I'm lying!	 answer	dialogue act
475_10	I'm not always that bad!	 disagreement	dialogue act
475_11	Oh,	 backchannel	dialogue act
475_13	And...?	 question	dialogue act
475_14	... Phoebe...?	 question	dialogue act
475_16	I clunked your heads together!	 answer	dialogue act
476_0	Sorry I ah, I scared you in there.	 apology	dialogue act
476_1	Oh, that's okay. By the way, I was just checking the shower massager.	 statement-non-opinion	dialogue act
476_2	Yeah.	 agreement	dialogue act
476_3	Hey!	 greeting	dialogue act
476_4	I tried to reach you at work. There's....been a fire.	 statement-non-opinion	dialogue act
476_5	What?! Oh my...  Oh my God!! What happened?!	 question	dialogue act
476_6	Well, we believe it originated here.  In the Aroma Room.	 answer	dialogue act
476_7	All right. Did everyone get out okay?	 question	dialogue act
476_8	Well, the giraffe's okay. And so is the pirate.	 answer	dialogue act
476_10	No Phoebe, don't look! You don't want to see what's under there!!	 answer	dialogue act
476_11	Ohh, the-the Foster puppets!	 statement-non-opinion	dialogue act
477_0	Hey! How long until Pete's fight?	 question	dialogue act
477_2	Hot dog?	 question	dialogue act
477_4	So Ross, how umm, how did it go with Bonnie?	 question	dialogue act
477_6	Ohh, that's too bad!	 statement-opinion	dialogue act
477_7	No, I-I'm saying I liked her.	 disagreement	dialogue act
477_8	Yeah, y'know what, there are other fish in the sea.	 statement-non-opinion	dialogue act
477_9	Pheebs, I think she's great. Okay? We're going out again.	 statement-opinion	dialogue act
477_11	Hey! Which one's my turkey burger?	 question	dialogue act
477_12	Ahh, the one next to my foot. Sorry.	 answer	dialogue act
477_15	Nine times!	 answer	dialogue act
477_16	Okay, I had to put on lotion!	 statement-non-opinion	dialogue act
477_17	But, it's gonna be okay, because as of tomorrow I'm conducting an experiment, and if all goes as planned, my butt will be smack free.	 statement-non-opinion	dialogue act
477_18	Fight's over!	 statement-non-opinion	dialogue act
478_0	Okay, okay, here she comes!  How do I look? Do I look like a guy who doesn't want to get married?	 question	dialogue act
478_1	Yeah! And also, a little like a French guy.  I never noticed that before.	 answer	dialogue act
478_2	Hi guys!	 greeting	dialogue act
478_3	Hey!	 greeting	dialogue act
478_4	What are you up too?	 question	dialogue act
478_5	Oh, just hanging out, talkin' about uh, websites.	 answer	dialogue act
478_6	Yeah, we saw this really interesting website about marriage and how totally unnecessary it is and how its just a way for the government to keep tabs on you.	 statement-opinion	dialogue act
478_7	Yeah, Big Brother.	 agreement	dialogue act
478_9	Yeah, well... Y'know, it just got me thinking though, why would anybody ever want to get married huh?	 question	dialogue act
478_11	Eh	 backchannel	dialogue act
478_12	Okay well that's good to know.	 statement-non-opinion	dialogue act
479_1	Y'know who I ran into from school? Howie.	 statement-non-opinion	dialogue act
479_2	My friend's name is Joey.	 statement-non-opinion	dialogue act
479_4	Yeah, he-he-he calls me up and asks me if he can edit my new movie.	 statement-non-opinion	dialogue act
479_5	Can you believe that?!	 question	dialogue act
479_7	Yeah, I've always hated that Howie.	 statement-opinion	dialogue act
479_8	"No, no ""How you doing?"" Man, I mean not even a cup of coffee first!"	 statement-non-opinion	dialogue act
479_9	The nerve huh?	 others	dialogue act
479_10	Yeah!	 question	dialogue act
479_11	Refill?	 answer	dialogue act
480_1	Good! Good, long time no see.	 greeting	dialogue act
480_2	Like your sweater.	 statement-non-opinion	dialogue act
480_3	Oh hey, right back at ya.	 statement-opinion	dialogue act
480_4	Oh, it's crazy about Rachel huh?	 question	dialogue act
480_5	Yeah. She-Well, she's one crazy lady?	 answer	dialogue act
480_7	Umm, I don't some Italian guy. Come on, read your own label. See you later.	 answer	dialogue act
480_8	Okay.	 agreement	dialogue act
480_9	He is so weird.	 statement-opinion	dialogue act
481_0	You wanna fool around with Joey?	 question	dialogue act
481_1	Yeah!	 answer	dialogue act
481_3	And what's the big deal, people do it all the time!	 statement-non-opinion	dialogue act
481_5	Ok, off the top of my head... Don and Janet.	 answer	dialogue act
481_6	Who, who are they?	 question	dialogue act
481_7	I know them from work.	 answer	dialogue act
481_10	Which one?	 question	dialogue act
481_11	I don't know, what were the names I just said?	 answer	dialogue act
481_13	All right, all right, you're right	 agreement	dialogue act
481_14	What the hell are you cooking!	 question	dialogue act
482_1	Fire alarm?  Oh! Hi, officer-fireman, can-can I help you?	 question	dialogue act
482_2	We found your fire alarm in the trash chute.	 statement-non-opinion	dialogue act
482_3	That's not mine.	 statement-non-opinion	dialogue act
482_5	How do you know?	 question	dialogue act
482_7	Okay do you-Okay, do you have a search warrant? Because the last time I checked this was still America!	 question	dialogue act
482_9	Fine!  But please God.. tell me how to stop them from going off!	 question	dialogue act
482_10	There's a reset button under the plastic cover.	 answer	dialogue act
482_11	There's a reset button?!	 question	dialogue act
482_12	My God!	 others	dialogue act
482_14	Reset button, reset button, where is there a reset button?	 question	dialogue act
482_15	Oh here it is!	 answer	dialogue act
482_16	Oh!	 backchannel	dialogue act
482_17	Ohh, God!	 backchannel	dialogue act
483_0	"Four letters: ""Circle or hoop""."	 statement-non-opinion	dialogue act
483_2	Thanks.	 greeting	dialogue act
483_3	Hey, you know our phone's not working?	 question	dialogue act
483_4	What?!	 question	dialogue act
483_7	Just like you told her you did!  ... Just pointing out the irony.	 statement-non-opinion	dialogue act
483_8	Hey, so listen, I went across the street and talked to the doorman- I got the peeper's name! Can I use the phone?	 question	dialogue act
483_9	Nngghhh!!!!!!!	 answer	dialogue act
483_10	Can I use your phone?  Yeah, the number for a Sidney Marks, please.	 question	dialogue act
483_11	"""Heating device."""	 statement-non-opinion	dialogue act
483_12	Radiator.	 statement-non-opinion	dialogue act
483_13	Five letters.	 statement-non-opinion	dialogue act
483_14	Rdtor.	 statement-non-opinion	dialogue act
484_1	Well, how long do you think it'll be?	 question	dialogue act
484_2	Any minute now.	 answer	dialogue act
485_0	Hey, this-  Heyy...	 greeting	dialogue act
486_0	Hey.	 greeting	dialogue act
486_2	Yes, you got something from the Screen Actor's Guild.	 answer	dialogue act
486_6	Okay, it's not a check. They're saying your health insurance expired because, you didn't work enough last year.	 statement-non-opinion	dialogue act
486_9	Oh, I can't believe this!	 statement-opinion	dialogue act
486_10	This sucks!	 statement-opinion	dialogue act
486_11	When I had insurance I could get hit by a bus or catch on fire, y'know?	 statement-non-opinion	dialogue act
486_12	And it wouldn't matter.	 statement-non-opinion	dialogue act
486_13	Now I gotta be careful?	 question	dialogue act
486_14	I'm sorry man, there's never a good time to  stop catching on fire.	 apology	dialogue act
486_15	All right well, I guess I gotta go get a job. I'm gonna go see my agent.	 statement-non-opinion	dialogue act
486_16	Okay, make sure you look both ways before you cross the street.	 others	dialogue act
488_0	I know, it's beautiful. Amazing.	 statement-opinion	dialogue act
488_2	Do you know anything about women?	 question	dialogue act
488_3	No.	 answer	dialogue act
488_4	That's all right.	 statement-opinion	dialogue act
489_0	Remember when we went to Central Park and rented boats?.. That was fun.	 statement-opinion	dialogue act
489_1	Yeah. He could row like a viking.	 agreement	dialogue act
491_0	Did he mention us?	 question	dialogue act
491_2	You had a rough day, huh.. c'mere.	 command	dialogue act
492_0	...love you.	 greeting	dialogue act
492_1	Are you're hands still wet?	 question	dialogue act
492_3	Let's dry 'em again.	 others	dialogue act
493_0	Oh my God! Oh my God!!	 others	dialogue act
493_1	Still crying?	 question	dialogue act
493_2	Like a	 statement-non-opinion	dialogue act
493_3	Y'know, I only know of two surefire ways to shut a man up. And one of them is sex.	 statement-non-opinion	dialogue act
493_7	Oh that's right.	 agreement	dialogue act
493_8	You're the talker.	 statement-non-opinion	dialogue act
493_10	Umm, I gotta go to the store; I told him that I would buy him some more tissues.	 statement-non-opinion	dialogue act
495_2	Then why are you answering? Do you at least know what route we're on?	 question	dialogue act
496_0	Yeah, we are definitely on Route 27.	 answer	dialogue act
496_1	Okay.  We are at a rest stop on Route 27. Okay.  There is no Route 27.   Okay, either 93 or 76?	 statement-non-opinion	dialogue act
496_2	I don't know, I'm sorry, I always slept in the back when we drove up here.	 apology	dialogue act
496_3	Hey, can you send somebody up and down 76 and check every rest stop, and, and also 93?	 question	dialogue act
496_5	Yeah, no they don't do that.	 disagreement	dialogue act
496_6	Ugh, okay, well somebody will come and save us.	 statement-non-opinion	dialogue act
496_7	Who?	 question	dialogue act
496_8	I mean have you seen a car come by here in the last hour and a half?	 question	dialogue act
496_9	I think we should call Ross, maybe he can get a car and come pick us up.	 statement-opinion	dialogue act
496_10	No! No, I am not getting in a car with Ross, we will just have to live here!	 disagreement	dialogue act
496_12	No you guys, I am not getting in a car with him, you'll have to think of something else.	 disagreement	dialogue act
496_13	Oh good, oh Joey and Chandler are back.	 statement-non-opinion	dialogue act
497_0	I'm telling you man, I saw it.	 statement-non-opinion	dialogue act
497_1	Yeah, well, you're wrong! Okay, you're wrong.	 disagreement	dialogue act
498_0	I know.	 acknowledge	dialogue act
498_1	Let's try a look...of far off...wonderment.	 others	dialogue act
498_2	Okay, we'll-we'll gaze into our future and we'll think about our marriage and the days to come.	 agreement	dialogue act
498_3	Chandler!	 greeting	dialogue act
498_5	"I mean this picture is supposed to say ""Geller and Bing to be married,"" not ""Local woman saves drowning moron!"""	 statement-opinion	dialogue act
498_6	Hey!	 greeting	dialogue act
498_8	He's	 statement-non-opinion	dialogue act
499_1	Definitely!	 agreement	dialogue act
499_3	That's what makes it so easy for me to be 80% happy for Monica and Chandler!	 statement-non-opinion	dialogue act
499_4	It would be nice to have a little guarantee though.	 statement-opinion	dialogue act
499_6	Well y'know, some people make deals with a friend, like if neither of them are married by the time they're 40, they marry each other.	 answer	dialogue act
499_8	Exactly!	 answer	dialogue act
499_9	Yeah, yeah I got that.	 agreement	dialogue act
499_10	You do?	 question	dialogue act
499_12	Who?	 question	dialogue act
499_16	Are you serious?!	 question	dialogue act
499_17	Yeah, I locked him years ago!	 answer	dialogue act
499_18	Wh... So... If neither of you are married by the time you're 40, you're gonna marry Joey.	 question	dialogue act
499_20	Oh, seriously?	 question	dialogue act
501_0	Good morning.	 greeting	dialogue act
501_1	Hi Tag! Hey, so did you have fun with uh, with Joey last night?	 question	dialogue act
501_2	Oh yeah! We went to the Knicks game.	 answer	dialogue act
501_4	Then we went to this bar and he hooked us up with all these women!	 statement-non-opinion	dialogue act
501_5	Wo-women? You mean like old women?	 question	dialogue act
501_6	Well kinda old, like 30.	 answer	dialogue act
501_7	Oh.	 backchannel	dialogue act
501_9	That's great! Wow man, so Joey must've really taught you some stuff huh?	 question	dialogue act
501_10	A little.	 answer	dialogue act
501_12	How you doin'?	 question	dialogue act
502_1	I know.	 agreement	dialogue act
503_0	What did you just say?	 question	dialogue act
503_1	You roll another hard eight and we get married here tonight.	 answer	dialogue act
503_2	Are you serious?!	 question	dialogue act
503_3	Yes! I love you! I've never loved anybody as much as I love you.	 answer	dialogue act
503_4	I've never loved anybody as much as I love you.	 statement-non-opinion	dialogue act
503_5	Okay, so if an eight comes up, we take it as a sign and we do it!	 others	dialogue act
503_6	What do you say?	 question	dialogue act
503_7	Okay!	 agreement	dialogue act
503_8	Okay! Come on! Let's go! All right!	 command	dialogue act
503_9	Okay! That's a four! And where-where's the other one?	 question	dialogue act
503_10	It went under the table.	 answer	dialogue act
503_11	Nobody move!  Okay, you look that way; I'll look this way!	 command	dialogue act
503_12	Here it is! Here it is!	 statement-non-opinion	dialogue act
503_14	It's a four.	 statement-non-opinion	dialogue act
503_15	I think so too.	 agreement	dialogue act
504_1	Well Joey, we're all...we're all very proud of you.	 statement-non-opinion	dialogue act
504_2	Yes, I believe we can expect a call from the President any moment now.	 statement-non-opinion	dialogue act
504_3	Is there anything we can do for you?	 question	dialogue act
504_4	No just, nobody press on my stomach.	 answer	dialogue act
504_5	You can keep those pants by the way.	 statement-non-opinion	dialogue act
504_6	Whoa-hey-wh-wh-what do you got there? What is that? Pie?	 question	dialogue act
504_7	Yeah, you want some?	 question	dialogue act
504_8	Ah, just cut me a little sliver.	 answer	dialogue act
504_9	A little bigger.	 statement-non-opinion	dialogue act
504_10	Little bigger.	 statement-non-opinion	dialogue act
504_11	What?!	 question	dialogue act
504_13	Cut me a real piece!	 command	dialogue act
505_0	Phoebe, oh my God! Wh-wh-what are you doing here?	 question	dialogue act
505_2	Oh my God!	 others	dialogue act
505_3	Of course, of course.	 agreement	dialogue act
505_4	Umm, would you please excuse me for a moment?	 question	dialogue act
505_5	Umm, do you know each other's hometowns?	 question	dialogue act
505_8	But, I was just thinking that since those guys just got engaged that maybe it would be nice if they had some privacy, y'know?	 question	dialogue act
505_10	Umm, okay, yeah, sure. But wh-what's wrong with Monica and Chandler?	 question	dialogue act
505_11	Nothing..Why?	 question	dialogue act
505_12	Phoebe, you said it was urgent!	 answer	dialogue act
505_13	Oh yeah it is! I'm going to the movies and it starts in like five minutes.	 statement-non-opinion	dialogue act
505_14	Do you realize I have a classroom full of students?	 question	dialogue act
505_15	Oh, I'm sorry. I'm so rude. Does anyone want to come to the movies?	 question	dialogue act
506_1	Okay,  I can't imagine, I can't imagine my life without you.	 statement-non-opinion	dialogue act
506_2	Without, without these arms, and your face, and this heart.	 statement-non-opinion	dialogue act
506_3	Your good heart Rach,  and, and....	 statement-non-opinion	dialogue act
506_4	No.	 disagreement	dialogue act
506_5	I can't, you're a totally different person to me now.	 disagreement	dialogue act
506_6	I used to think of you as somebody that would never, ever hurt me, ever.	 statement-non-opinion	dialogue act
506_7	God, and now I just can't stop picturing with her, I can't,  it doesn't matter what you say, or what you do, Ross.	 statement-non-opinion	dialogue act
506_9	Forever.	 statement-non-opinion	dialogue act
506_10	Yeah, but this can't be it, I mean.	 disagreement	dialogue act
506_11	Then how come it is?	 question	dialogue act
507_2	Did I turn the fish?	 question	dialogue act
507_3	No, cause I made lasagne.	 answer	dialogue act
507_4	Am I out of control?	 question	dialogue act
507_5	Just a touch.	 answer	dialogue act
507_7	I mean, you've been dating this guy since like, what... his midterms?	 question	dialogue act
507_9	What?	 question	dialogue act
507_10	Could tonight be the Night?	 question	dialogue act
507_11	I don't know.	 answer	dialogue act
507_12	Look he's a great guy and I love being with him but... you know.	 statement-non-opinion	dialogue act
507_15	So, did you shave your legs?	 question	dialogue act
507_16	Yeah.	 answer	dialogue act
508_2	Okay, Raymond, Joey you're up.	 others	dialogue act
508_3	Hi!	 greeting	dialogue act
508_5	Uh-oh.	 backchannel	dialogue act
508_7	Well this is noodle soup and uh, I've been working with tomato.	 answer	dialogue act
508_9	No problem.	 agreement	dialogue act
508_11	"Y'know, that's-that's fine, but the line is, ""Hmm, soup."""	 statement-non-opinion	dialogue act
508_15	All right, let's try one.	 answer	dialogue act
508_16	Hmm, noodle soup.	 others	dialogue act
508_17	Okay. Let's do it again.	 command	dialogue act
508_20	COME ON!!!!	 command	dialogue act
508_21	Y'know what? We need to move on.	 question	dialogue act
509_1	Yeah?	 agreement	dialogue act
509_2	Give her some money.	 others	dialogue act
509_3	I really think they're out of rooms.	 statement-opinion	dialogue act
509_4	They're not!! Ross, they're just saving them for the important people!! Okay?! What-what if I was the president?!	 question	dialogue act
509_5	Well then we'd be in a lot of trouble, you don't know where any countries are.	 answer	dialogue act
509_7	Uh, say would you umm... Would you mind checking again to see if any umm, private rooms may have  opened up?	 question	dialogue act
509_8	This is a hospital.	 answer	dialogue act
509_9	Y'know what?	 question	dialogue act
509_11	And this is not the only hospital in this city and we have no problem to-Whoa!	 statement-non-opinion	dialogue act
509_12	Oh gosh!	 others	dialogue act
509_13	What-what?	 question	dialogue act
509_14	Ow! Ow! Contraction.  Ow-ow! Ow-ow!	 statement-non-opinion	dialogue act
509_15	Would you like to see a semi-private room?	 question	dialogue act
510_0	I'm just sayin' if dogs do experience jet lag, then, because of the whole um, seven dog years to one human year thing, then, when a dog flies from New York to Los Angeles, he doesn't just lose three hours, he loses like a week and a half.	 statement-non-opinion	dialogue act
510_1	That's funny. Who are they?	 question	dialogue act
510_3	You mean they're lovers.	 question	dialogue act
510_4	If you wanna put a label on it.	 answer	dialogue act
511_0	Oh God, Ross, I cannot do this.	 disagreement	dialogue act
511_1	Okay, quick and painful.	 others	dialogue act
511_3	Oh, what? What-what?	 question	dialogue act
511_5	...Yeah?	 answer	dialogue act
511_6	Well, I kind of... I kind of lost him.	 statement-non-opinion	dialogue act
512_0	Hi Pheebs!	 greeting	dialogue act
512_1	Hi!	 greeting	dialogue act
512_2	How are ya?	 question	dialogue act
512_7	Yeah!	 answer	dialogue act
512_14	Phoebe!	 greeting	dialogue act
513_1	Puzzler. A bit of a puzzle. Why don't you um, check the copy room, maybe you left the contracts in there?	 question	dialogue act
513_2	How could I have left them in the copy room?	 question	dialogue act
514_1	This will be your phone.	 statement-non-opinion	dialogue act
514_2	That's great. But uh, I'm not really expecting a lot of calls.	 statement-non-opinion	dialogue act
514_4	But I'm the host!	 statement-non-opinion	dialogue act
514_5	No, Gary Collins is the host. You'll be answering the phones.	 disagreement	dialogue act
514_6	You don't seem to understand. See, I was Dr. Drake Remoray.	 statement-opinion	dialogue act
514_7	Well, here's your phone doctor.	 statement-non-opinion	dialogue act
515_0	Hey guys.	 greeting	dialogue act
515_1	Hey Gunther. Hi.  I mean you're going out on a date with the noisy guy upstairs?	 greeting	dialogue act
515_2	Well, he's very charming.	 statement-opinion	dialogue act
515_3	I know, he's too charming, but if you two start going out, then it's just gonna make it so much harder for me to hate him.	 agreement	dialogue act
515_4	Well, you're just gonna have to try.	 statement-non-opinion	dialogue act
515_5	Joey, where are the	 question	dialogue act
516_0	Okay, ten blocks down. Five to go.	 statement-non-opinion	dialogue act
516_1	Oh wait! Stop! Stop! Stop!	 command	dialogue act
516_2	Oh I'm sorry! Do you need a break?	 apology	dialogue act
516_3	My boots in tan! Hey! Can you get a little closer so I can see the price?	 question	dialogue act
516_4	I can see it from right here. It'll cost you one husband.	 answer	dialogue act
517_0	Come on more!	 command	dialogue act
517_1	Oh God!	 others	dialogue act
517_2	Yeah, you like that don't you?	 question	dialogue act
517_6	Yeah, say my name. Say it!  And now I'm going to cover you back up, and umm we're never doing this again.	 answer	dialogue act
518_0	Happy?! Is that what I'm supposed to be Vic? Happy?	 question	dialogue act
518_2	Huh?	 others	dialogue act
518_3	Because I sure as hell can't figure it out!	 statement-non-opinion	dialogue act
518_4	I talk to you and it's nothin'.	 statement-non-opinion	dialogue act
518_6	Nothing.	 statement-non-opinion	dialogue act
518_7	You guys make me fly! High! Okay, we're gonna pick it up here, tomorrow.	 statement-non-opinion	dialogue act
519_0	What?! What are you doing?!	 question	dialogue act
519_1	Do you know what just happened?	 question	dialogue act
519_2	Yeah. We-we had sex and then we fell asleep.	 answer	dialogue act
519_4	Nooo! No, that's not true. No, best time ever! Yeah, you rocked my world!	 disagreement	dialogue act
520_4	Seriously, it's moving!	 statement-non-opinion	dialogue act
520_5	What the hell is in there?	 question	dialogue act
520_6	It's just my knitting that's all!  Yes! I knit this. I'm very good.	 answer	dialogue act
521_2	And I'm ashamed to say that I took it, I advised a fellow actor to play a role, homosexually.	 statement-non-opinion	dialogue act
521_5	I'm sorry, I'm sorry, I'm sorry.	 apology	dialogue act
521_6	Thank you.	 acknowledge	dialogue act
522_1	I'll be out in a second.	 statement-non-opinion	dialogue act
